Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,956797,1,720PGCIL27,720PGCIL27,F,0.01,
BSE,956787,1,11PFLPER,11PFLPER,F,0.01,
BSE,956775,1000,770ILFS27,770ILFS27,F,0.01,
BSE,956760,1,730PGCIL27,730PGCIL27,F,0.01,
BSE,956752,1,82CFSL27,82CFSL27,F,0.01,
BSE,956718,1,747ICICI27,747ICICI27,F,0.01,
BSE,956714,1,78LTF29,78LTF29,F,0.01,
BSE,956710,1,99ERCL27A,99ERCL27A,F,0.01,
BSE,956707,1,714NHAI47,714NHAI47,F,0.01,
BSE,956700,1,99ERCL27,99ERCL27,F,0.01,
BSE,956692,10,AHREPZC27,AHREPZC27,F,0.01,
BSE,956683,1,756HBL27,756HBL27,F,0.01,
BSE,956670,1,8RPL35,8RPL35,F,0.01,
BSE,956666,1,950AFSL27,950AFSL27,F,0.01,
BSE,956631,1,727IRFC27,727IRFC27,F,0.01,
BSE,956620,10,965ECL27,965ECL27,F,0.01,
BSE,956617,1,815BFL27,815BFL27,F,0.01,
BSE,956607,1,766ABL27,766ABL27,F,0.01,
BSE,956597,1,850MRHF27B,850MRHF27B,F,0.01,
BSE,956594,1,ATCPLZC27,ATCPLZC27,F,0.01,
BSE,956577,1,724NHAI47,724NHAI47,F,0.01,
BSE,956552,1,810BFL32,810BFL32,F,0.01,
BSE,956536,1,752NHPC27,752NHPC27,F,0.01,
BSE,956535,1,752NHPC26,752NHPC26,F,0.01,
BSE,956530,1,744PFCL27,744PFCL27,F,0.01,
BSE,956528,1,749IRFC27,749IRFC27,F,0.01,
BSE,956470,1,850MRHF27A,850MRHF27A,F,0.01,
BSE,956427,1,82LTF32,82LTF32,F,0.01,
BSE,956338,1,1010PFL27,1010PFL27,F,0.01,
BSE,956337,1,850MRHFL27,850MRHFL27,F,0.01,
BSE,956322,1,1025ECL99A,1025ECL99A,F,0.01,
BSE,956321,1,1025ECL99,1025ECL99,F,0.01,
BSE,956318,1,85AFL27,85AFL27,F,0.01,
BSE,956276,10,975ECL27,975ECL27,F,0.01,
BSE,956260,1,825ISEC27,825ISEC27,F,0.01,
BSE,956235,1,2EARC27C,2EARC27C,F,0.01,
BSE,956233,1,2EARC27B,2EARC27B,F,0.01,
BSE,956208,1,150HDFC27A,150HDFC27A,F,0.01,
BSE,956189,1000,823ILFSL27,823ILFSL27,F,0.01,
BSE,956177,1,150HDFCB27,150HDFCB27,F,0.01,
BSE,956150,1,848UPPCL27,848UPPCL27,F,0.01,
BSE,956143,1,805IREDA27,805IREDA27,F,0.01,
BSE,956141,1,754NABAR32,754NABAR32,F,0.01,
BSE,956136,1,812IREDA27,812IREDA27,F,0.01,
BSE,956100,1,2EARC7A,2EARC7A,F,0.01,
BSE,956092,1,835NICL27,835NICL27,F,0.01,
BSE,956078,1,95KTL40,95KTL40,F,0.01,
BSE,956077,1,95KTL39,95KTL39,F,0.01,
BSE,956076,1,95KTL38,95KTL38,F,0.01,
BSE,956075,1,95KTL37,95KTL37,F,0.01,
BSE,956074,1,95KTL36,95KTL36,F,0.01,
BSE,956073,1,95KTL35,95KTL35,F,0.01,
BSE,956072,1,95KTL34,95KTL34,F,0.01,
BSE,956071,1,95KTL33,95KTL33,F,0.01,
BSE,956070,1,914KTL32,914KTL32,F,0.01,
BSE,956069,1,914KTL31,914KTL31,F,0.01,
BSE,956068,1,914KTL30,914KTL30,F,0.01,
BSE,956067,1,914KTL29,914KTL29,F,0.01,
BSE,956066,1,914KTL28,914KTL28,F,0.01,
BSE,956065,1,88KTL27,88KTL27,F,0.01,
BSE,956064,1,88KTL26,88KTL26,F,0.01,
BSE,956048,1,85500KMI27,85500KMI27,F,0.01,
BSE,956046,1,830MRHFL27,830MRHFL27,F,0.01,
BSE,956041,1,2EARC27,2EARC27,F,0.01,
BSE,955999,1,783IRFC27,783IRFC27,F,0.01,
BSE,955992,1,1108HDFC27,1108HDFC27,F,0.01,
BSE,955986,1,775PFCL27,775PFCL27,F,0.01,
BSE,955942,1,771NABAR32,771NABAR32,F,0.01,
BSE,955912,1,804NABAR32,804NABAR32,F,0.01,
BSE,955902,1,795REC27,795REC27,F,0.01,
BSE,955882,1,789PGCIL27,789PGCIL27,F,0.01,
BSE,955858,1,785IREDA27,785IREDA27,F,0.01,
BSE,955852,1,790IWAI27,790IWAI27,F,0.01,
BSE,955845,1,822APSEZ27,822APSEZ27,F,0.01,
BSE,955840,1,115PFLPERP,115PFLPERP,F,0.01,
BSE,955817,1,1025PFL27,1025PFL27,F,0.01,
BSE,955815,1,9ECL27,9ECL27,F,0.01,
BSE,955805,1,76IREDA27,76IREDA27,F,0.01,
BSE,955784,1,76PFCL27,76PFCL27,F,0.01,
BSE,955782,1000,85ILFSFS27,85ILFSFS27,F,0.01,
BSE,955772,1,897UPPCL27,897UPPCL27,F,0.01,
BSE,955697,1,722IREDA27,722IREDA27,F,0.01,
BSE,955693,1,115PFLPER,115PFLPER,F,0.01,
BSE,955641,1,805LTF27A,805LTF27A,F,0.01,
BSE,955625,1,1040PFL27,1040PFL27,F,0.01,
BSE,955610,1,718PFCL27,718PFCL27,F,0.01,
BSE,955603,1,734NABAR32,734NABAR32,F,0.01,
BSE,955600,1,722NHAI47,722NHAI47,F,0.01,
BSE,955590,10,EFCLNIFT27,EFCLNIFT27,F,0.01,
BSE,955588,1,716NABAR32,716NABAR32,F,0.01,
BSE,955584,1,71PFCL27,71PFCL27,F,0.01,
BSE,955561,1,723PFCL27,723PFCL27,F,0.01,
BSE,955542,1,104PFL27,104PFL27,F,0.01,
BSE,955522,1,810IIL26,810IIL26,F,0.01,
BSE,955513,1,805LTF27,805LTF27,F,0.01,
BSE,955512,1,85SFL26,85SFL26,F,0.01,
BSE,955498,1,73NABARD31,73NABARD31,F,0.01,
BSE,955488,1,748NABAR31,748NABAR31,F,0.01,
BSE,955484,1,754REC26,754REC26,F,0.01,
BSE,955462,1,835KMIL26,835KMIL26,F,0.01,
BSE,955445,1,805HDBFS26,805HDBFS26,F,0.01,
BSE,955443,1,736PGCIL26,736PGCIL26,F,0.01,
BSE,955442,1,755PGCIL31,755PGCIL31,F,0.01,
BSE,955431,1,737NTPC31,737NTPC31,F,0.01,
BSE,955398,1,104PFL26,104PFL26,F,0.01,
BSE,955389,1,824IIL26A,824IIL26A,F,0.01,
BSE,955359,1000,868ILFSL26,868ILFSL26,F,0.01,
BSE,955331,1,850SFL26,850SFL26,F,0.01,
BSE,955329,1,805BFL26A,805BFL26A,F,0.01,
BSE,955319,1,10SIDC26,10SIDC26,F,0.01,
BSE,955311,1,824APSEZ26,824APSEZ26,F,0.01,
BSE,955310,1,84MRHFL26,84MRHFL26,F,0.01,
BSE,955294,1,790SPTL26,790SPTL26,F,0.01,
BSE,955282,1,784ABL26,784ABL26,F,0.01,
BSE,955257,1,795LTF26,795LTF26,F,0.01,
BSE,955256,1,9AHFL26,9AHFL26,F,0.01,
BSE,955251,1,772HDFCB26,772HDFCB26,F,0.01,
BSE,955248,1,815LTF26,815LTF26,F,0.01,
BSE,955229,1,752REC26,752REC26,F,0.01,
BSE,955183,1,749NTPC31,749NTPC31,F,0.01,
BSE,955174,1,795SPTL26,795SPTL26,F,0.01,
BSE,955156,1,995ECL26,995ECL26,F,0.01,
BSE,955147,1,975AHFL26A,975AHFL26A,F,0.01,
BSE,955145,1,720NABAR31,720NABAR31,F,0.01,
BSE,955126,1,738NABAR31,738NABAR31,F,0.01,
BSE,955113,1,830LTF26,830LTF26,F,0.01,
BSE,955094,1,975AHF26A,975AHF26A,F,0.01,
BSE,955092,1,10AHFL26A,10AHFL26A,F,0.01,
BSE,955091,1,975AHFL26,975AHFL26,F,0.01,
BSE,955089,1,759THDC26,759THDC26,F,0.01,
BSE,955087,1,8300LTH26,8300LTH26,F,0.01,
BSE,955054,1,843LTF31,843LTF31,F,0.01,
BSE,955052,1,843LTF26,843LTF26,F,0.01,
BSE,955032,1000,850ILFSL26,850ILFSL26,F,0.01,
BSE,955031,1,806BFL29,806BFL29,F,0.01,
BSE,955027,1000,869ILFSL26,869ILFSL26,F,0.01,
BSE,955000,1,845BFL26,845BFL26,F,0.01,
BSE,954991,10,PREPLZC28,PREPLZC28,F,0.01,
BSE,954989,1,755PFCL26A,755PFCL26A,F,0.01,
BSE,954984,1,84300LTF,84300LTF,F,0.01,
BSE,954979,1,815TSL26,815TSL26,F,0.01,
BSE,954977,1,757MML26,757MML26,F,0.01,
BSE,954975,1,8YES26,8YES26,F,0.01,
BSE,954935,1,805BFL26,805BFL26,F,0.01,
BSE,954934,1,10AHFL26,10AHFL26,F,0.01,
BSE,954925,1,925BCL26A,925BCL26A,F,0.01,
BSE,954922,1,756PFCL26,756PFCL26,F,0.01,
BSE,954921,1,795HDFC26,795HDFC26,F,0.01,
BSE,954875,1,747NTPC26,747NTPC26,F,0.01,
BSE,954872,1,121PFLPER,121PFLPER,F,0.01,
BSE,954850,1000,851ILFS26,851ILFS26,F,0.01,
BSE,954841,1,824IIL26,824IIL26,F,0.01,
BSE,954815,1,855LTF31,855LTF31,F,0.01,
BSE,954796,1,840ICICI26,840ICICI26,F,0.01,
BSE,954781,1,768NHAI41,768NHAI41,F,0.01,
BSE,954744,1,925BCL26,925BCL26,F,0.01,
BSE,954741,1,758NTPC26,758NTPC26,F,0.01,
BSE,954738,1000,875ILFSF26,875ILFSF26,F,0.01,
BSE,954734,1,875BFL26B,875BFL26B,F,0.01,
BSE,954731,1,797PGCIL31,797PGCIL31,F,0.01,
BSE,954730,1,797PGCIL26,797PGCIL26,F,0.01,
BSE,954726,1,813PGCIL31,813PGCIL31,F,0.01,
BSE,954725,1,813PGCIL30,813PGCIL30,F,0.01,
BSE,954724,1,813PGCIL29,813PGCIL29,F,0.01,
BSE,954723,1,813PGCIL28,813PGCIL28,F,0.01,
BSE,954722,1,813PGCIL27,813PGCIL27,F,0.01,
BSE,954721,1,813PGCIL26,813PGCIL26,F,0.01,
BSE,954712,1,910IGIC26,910IGIC26,F,0.01,
BSE,954711,10,10BUDPL37B,10BUDPL37B,F,0.01,
BSE,954709,1,10BUDPL37A,10BUDPL37A,F,0.01,
BSE,954708,10,10BUDPL37,10BUDPL37,F,0.01,
BSE,954704,10,ECLNIFT26A,ECLNIFT26A,F,0.01,
BSE,954696,1,790HDFCB26,790HDFCB26,F,0.01,
BSE,954678,1,863LTF831,863LTF831,F,0.01,
BSE,954665,1,763PFCL26,763PFCL26,F,0.01,
BSE,954648,1,887SFL26,887SFL26,F,0.01,
BSE,954634,1,880AFL26,880AFL26,F,0.01,
BSE,954588,1,865LTF31,865LTF31,F,0.01,
BSE,954576,1000,890ILFSL26,890ILFSL26,F,0.01,
BSE,954549,1,803NHAI41,803NHAI41,F,0.01,
BSE,954534,1,899MRHF26,899MRHF26,F,0.01,
BSE,954533,1,879HDBFS26,879HDBFS26,F,0.01,
BSE,954527,10,EARCNIFE26,EARCNIFE26,F,0.01,
BSE,954508,1,1210PFLC,1210PFLC,F,0.01,
BSE,954481,10,EARCNIF26E,EARCNIF26E,F,0.01,
BSE,954464,1,890SCL26,890SCL26,F,0.01,
BSE,954461,1,885BFL26A,885BFL26A,F,0.01,
BSE,954448,1,885BFL26,885BFL26,F,0.01,
BSE,954442,10,IVEPLZC28,IVEPLZC28,F,0.01,
BSE,954435,10,EARCNIF26,EARCNIF26,F,0.01,
BSE,954427,1,878LTF26,878LTF26,F,0.01,
BSE,954408,1,877LTF26,877LTF26,F,0.01,
BSE,954394,10,EARCNIF26D,EARCNIF26D,F,0.01,
BSE,954382,10,EARCNIF26C,EARCNIF26C,F,0.01,
BSE,954378,10,EARCNIF26B,EARCNIF26B,F,0.01,
BSE,954375,1,935APSE26A,935APSE26A,F,0.01,
BSE,954364,10,10EARC26A,10EARC26A,F,0.01,
BSE,954318,1,865BFL26,865BFL26,F,0.01,
BSE,954311,1,9SCL26A,9SCL26A,F,0.01,
BSE,954310,10,930SCL26,930SCL26,F,0.01,
BSE,954307,2,1210PFLB,1210PFLB,F,0.01,
BSE,954299,10,EARCNIFT26,EARCNIFT26,F,0.01,
BSE,954287,1,857IIL26,857IIL26,F,0.01,
BSE,954264,1,920BOM26,920BOM26,F,0.01,
BSE,954232,1,88LTF26A,88LTF26A,F,0.01,
BSE,954231,1,846HDFC26A,846HDFC26A,F,0.01,
BSE,954226,1,88LTF26,88LTF26,F,0.01,
BSE,954185,1,846HDFCB26,846HDFCB26,F,0.01,
BSE,954183,1,1015ECL26,1015ECL26,F,0.01,
BSE,954176,1,875LTF26A,875LTF26A,F,0.01,
BSE,954171,2,1210PFLA,1210PFLA,F,0.01,
BSE,954142,1,960ECL26C,960ECL26C,F,0.01,
BSE,954131,1,9SCFL26A,9SCFL26A,F,0.01,
BSE,954113,1,935APSEZ26,935APSEZ26,F,0.01,
BSE,954076,1,910MRHF26C,910MRHF26C,F,0.01,
BSE,954058,1,844HDFCB26,844HDFCB26,F,0.01,
BSE,954056,1,9SCL26C,9SCL26C,F,0.01,
BSE,954052,1,961ECL26,961ECL26,F,0.01,
BSE,954048,1,85ABL26,85ABL26,F,0.01,
BSE,954041,1,810NTPC31,810NTPC31,F,0.01,
BSE,954040,1,810NTPC26,810NTPC26,F,0.01,
BSE,954029,1,910MRHF26P,910MRHF26P,F,0.01,
BSE,954028,1,910MRHF26A,910MRHF26A,F,0.01,
BSE,954005,1,962NIDO26,962NIDO26,F,0.01,
BSE,954000,1,960ECL26A,960ECL26A,F,0.01,
BSE,953988,1,845HDFCB26,845HDFCB26,F,0.01,
BSE,953986,10,ECLNIFT26,ECLNIFT26,F,0.01,
BSE,953965,1,9SCL26,9SCL26,F,0.01,
BSE,953957,1,835HDFCB26,835HDFCB26,F,0.01,
BSE,953950,1,867LTF26,867LTF26,F,0.01,
BSE,953948,1,940AHFL26,940AHFL26,F,0.01,
BSE,953943,1,851IIL26,851IIL26,F,0.01,
BSE,953907,1,910MRHF26B,910MRHF26B,F,0.01,
BSE,953906,1,890MRHFL26,890MRHFL26,F,0.01,
BSE,953904,1,910MRHFL26,910MRHFL26,F,0.01,
BSE,953899,1,805NTPC26,805NTPC26,F,0.01,
BSE,953896,1,832HDFCB26,832HDFCB26,F,0.01,
BSE,953894,1,87ISEC26,87ISEC26,F,0.01,
BSE,953888,1,9SCL2026,9SCL2026,F,0.01,
BSE,953885,1,803PFCL26,803PFCL26,F,0.01,
BSE,953877,1,922SFL26,922SFL26,F,0.01,
BSE,953876,1,920SFL26,920SFL26,F,0.01,
BSE,953833,1,9SCL26R,9SCL26R,F,0.01,
BSE,953806,1000,885ILFSF26,885ILFSF26,F,0.01,
BSE,953792,1000,885ILFS26,885ILFS26,F,0.01,
BSE,953522,10,10BUDPL36D,10BUDPL36D,F,0.01,
BSE,953521,10,10BUDPL36C,10BUDPL36C,F,0.01,
BSE,953520,10,10BUDPL36B,10BUDPL36B,F,0.01,
BSE,953519,10,10BUDPL36A,10BUDPL36A,F,0.01,
BSE,953518,10,10BUDPL36,10BUDPL36,F,0.01,
BSE,953499,1,973LTF31,973LTF31,F,0.01,
BSE,953497,1,873LTF36,873LTF36,F,0.01,
BSE,953490,1,739NHAI31,739NHAI31,F,0.01,
BSE,953441,1,840PGCI28A,840PGCI28A,F,0.01,
BSE,953440,1,84PGCIL30,84PGCIL30,F,0.01,
BSE,953439,1,840PGCI27A,840PGCI27A,F,0.01,
BSE,953438,1,840PGCI29A,840PGCI29A,F,0.01,
BSE,953437,1,840PGCI26B,840PGCI26B,F,0.01,
BSE,953436,1,840PGCIL30,840PGCIL30,F,0.01,
BSE,953434,1,840PGCIL29,840PGCIL29,F,0.01,
BSE,953432,1,840PGCIL28,840PGCIL28,F,0.01,
BSE,953431,1,840PGCIL27,840PGCIL27,F,0.01,
BSE,953428,1,840PGCI26A,840PGCI26A,F,0.01,
BSE,953420,1,832PGCIL30,832PGCIL30,F,0.01,
BSE,953414,1,815PGCIL30,815PGCIL30,F,0.01,
BSE,953272,10,891NSEPL26,891NSEPL26,F,0.01,
BSE,953271,10,891NSEPL27,891NSEPL27,F,0.01,
BSE,953225,1,863LTF36,863LTF36,F,0.01,
BSE,953224,1,863LTF31,863LTF31,F,0.01,
BSE,953148,1,138JSFBL27,138JSFBL27,F,0.01,
BSE,953067,1,93ELR28Z,93ELR28Z,F,0.01,
BSE,953066,1,93ELR28Y,93ELR28Y,F,0.01,
BSE,953065,1,93ELR27X,93ELR27X,F,0.01,
BSE,953064,1,93ELR27W,93ELR27W,F,0.01,
BSE,953063,1,93ELR26V,93ELR26V,F,0.01,
BSE,953062,1,93ELR26U,93ELR26U,F,0.01,
BSE,952851,1,868NEEPC30,868NEEPC30,F,0.01,
BSE,952793,1,728NHAI30,728NHAI30,F,0.01,
BSE,952676,10,902IOT2028,902IOT2028,F,0.01,
BSE,952364,10,12MFLS4,12MFLS4,F,0.01,
BSE,952362,10,12,12:,MFLS3,0,
BSE,952361,10,12,12:,MFLS2,0,
BSE,952360,10,12MFLS1,12MFLS1,F,0.01,
BSE,952011,1,999JPL26,999JPL26,F,0.01,
BSE,951949,1,879IRFC30,879IRFC30,F,0.01,
BSE,951899,1,874RRVPN27,874RRVPN27,F,0.01,
BSE,951678,1,820PGCIL30,820PGCIL30,F,0.01,
BSE,951654,1,12VRDP35,12VRDP35,F,0.01,
BSE,951653,1,851LTF30,851LTF30,F,0.01,
BSE,951589,1,865RRVPN27,865RRVPN27,F,0.01,
BSE,951525,1,893PGCIL29,893PGCIL29,F,0.01,
BSE,951524,1,893PGCIL28,893PGCIL28,F,0.01,
BSE,951523,1,893PGCIL27,893PGCIL27,F,0.01,
BSE,951522,1,893PGCIL26,893PGCIL26,F,0.01,
BSE,951512,1,93PGCIL29,93PGCIL29,F,0.01,
BSE,951431,1,9RRVPN2026,9RRVPN2026,F,0.01,
BSE,950763,1,939PFCL29,939PFCL29,F,0.01,
BSE,950754,1,965PGCIL29,965PGCIL29,F,0.01,
BSE,950753,1,965PGCIL28,965PGCIL28,F,0.01,
BSE,950752,1,965PGCIL27,965PGCIL27,F,0.01,
BSE,950742,1,870PGCIL28,870PGCIL28,F,0.01,
BSE,950738,1,793PGCIL28,793PGCIL28,F,0.01,
BSE,950737,1,793PGCIL27,793PGCIL27,F,0.01,
BSE,950736,1,793PGCIL26,793PGCIL26,F,0.01,
BSE,950498,1,872PFCL22,872PFCL22,F,0.01,
BSE,950497,1,872PFCL22A,872PFCL22A,F,0.01,
BSE,950494,10,816PFCL26,816PFCL26,F,0.01,
BSE,950492,1,846PFCL28,846PFCL28,F,0.01,
BSE,950487,1,738PFCL27A,738PFCL27A,F,0.01,
BSE,950486,1,738PFCL27,738PFCL27,F,0.01,
BSE,950485,10,775PFCL26,775PFCL26,F,0.01,
BSE,950475,1,905PFCL30,905PFCL30,F,0.01,
BSE,950473,1,885PFCL30,885PFCL30,F,0.01,
BSE,950471,1,894PFCL28,894PFCL28,F,0.01,
BSE,950469,1,890PFCL28,890PFCL28,F,0.01,
BSE,950468,1,900PFCL28,900PFCL28,F,0.01,
BSE,950467,1,945PFCL26,945PFCL26,F,0.01,
BSE,950465,1,946PFCL26,946PFCL26,F,0.01,
BSE,950221,10,1008IOT28F,1008IOT28F,F,0.01,
BSE,950220,10,1008IOT28E,1008IOT28E,F,0.01,
BSE,950219,10,1008IOT28D,1008IOT28D,F,0.01,
BSE,950218,10,1008IOT28C,1008IOT28C,F,0.01,
BSE,950217,10,1008IOT28B,1008IOT28B,F,0.01,
BSE,950216,10,1008IOT28A,1008IOT28A,F,0.01,
BSE,950215,10,1008IOT27C,1008IOT27C,F,0.01,
BSE,950214,10,1008IOT27B,1008IOT27B,F,0.01,
BSE,950213,10,1008IOT27A,1008IOT27A,F,0.01,
BSE,950208,10,1063IOT28F,1063IOT28F,F,0.01,
BSE,950207,10,1063IOT28E,1063IOT28E,F,0.01,
BSE,950205,10,1063IOT28D,1063IOT28D,F,0.01,
BSE,950203,10,1063IOT28C,1063IOT28C,F,0.01,
BSE,950201,10,1063IOT28B,1063IOT28B,F,0.01,
BSE,950199,10,1063IOT28A,1063IOT28A,F,0.01,
BSE,950062,1,872CSL2029,872CSL2029,F,0.01,
BSE,949563,1,854REC2028,854REC2028,F,0.01,
BSE,949470,1,848IIFC28B,848IIFC28B,F,0.01,
BSE,949451,1,837IIFC33C,837IIFC33C,F,0.01,
BSE,949450,1,846IIFC28B,846IIFC28B,F,0.01,
BSE,949439,1,819IIFC33B,819IIFC33B,F,0.01,
BSE,949395,1,205NLBD25,205NLBD25,F,0.01,
BSE,949342,1,955MML2063,955MML2063,F,0.01,
BSE,949250,1,10SFL28B,10SFL28B,F,0.01,
BSE,949156,1,1130SRSL24,1130SRSL24,F,0.01,
BSE,948802,100,930ILFS38,930ILFS38,F,0.01,
BSE,948103,1,1170SRSL24,1170SRSL24,F,0.01,
BSE,947841,1,875IFCI26,875IFCI26,F,0.01,
BSE,947001,1,1105SFL28,1105SFL28,F,0.01,
BSE,946831,100,935ILFS35,935ILFS35,F,0.01,
BSE,940989,1,10EFSL36,10EFSL36,F,0.01,
BSE,940987,1,958EFSL36,958EFSL36,F,0.01,
BSE,940985,1,EFSL180326B,EFSL180326B,F,0.01,
BSE,940983,1,960EFSL31,960EFSL31,F,0.01,
BSE,940981,1,921EFSL31,921EFSL31,F,0.01,
BSE,940979,1,EFSL18326A,EFSL18326A,F,0.01,
BSE,940977,1,915EFSL29,915EFSL29,F,0.01,
BSE,940975,1,880EFSL29,880EFSL29,F,0.01,
BSE,940973,1,EFSL180326,EFSL180326,F,0.01,
BSE,940971,1,865EFSL28,865EFSL28,F,0.01,
BSE,940969,1,CCIL18326A,CCIL18326A,F,0.01,
BSE,940967,1,CCIL180326,CCIL180326,F,0.01,
BSE,940965,1,CCIL18326,CCIL18326,F,0.01,
BSE,940963,1,12CCIL31,12CCIL31,F,0.01,
BSE,940961,1,1125CCIL29,1125CCIL29,F,0.01,
BSE,940959,1,1080CCIL28,1080CCIL28,F,0.01,
BSE,940957,1,1025CCIL27,1025CCIL27,F,0.01,
BSE,940955,1,13PCL31,13PCL31,F,0.01,
BSE,940953,1,1275PCL30,1275PCL30,F,0.01,
BSE,940951,1,125PCL29,125PCL29,F,0.01,
BSE,940949,1,IIFL06326,IIFL06326,F,0.01,
BSE,940947,1,IIFL60326,IIFL60326,F,0.01,
BSE,940945,1,IIFL060326,IIFL060326,F,0.01,
BSE,940943,1,9IIFL31,9IIFL31,F,0.01,
BSE,940941,1,885IIFL29,885IIFL29,F,0.01,
BSE,940939,1,870IIFL28,870IIFL28,F,0.01,
BSE,940937,1,865IIFL31,865IIFL31,F,0.01,
BSE,940935,1,852IIFL29,852IIFL29,F,0.01,
BSE,940933,1,837IIFL28,837IIFL28,F,0.01,
BSE,940931,1,805NMC36,805NMC36,F,0.01,
BSE,940929,1,805NMC35,805NMC35,F,0.01,
BSE,940927,1,805NMC34,805NMC34,F,0.01,
BSE,940925,1,805NMC33,805NMC33,F,0.01,
BSE,940923,1,805NMC32,805NMC32,F,0.01,
BSE,940921,1,805NMC31,805NMC31,F,0.01,
BSE,940919,1,805NMC30,805NMC30,F,0.01,
BSE,940917,1,805NMC29,805NMC29,F,0.01,
BSE,940915,1,ICL230226,ICL230226,F,0.01,
BSE,940913,1,1125ICLF29,1125ICLF29,F,0.01,
BSE,940911,1,1075ICLF28,1075ICLF28,F,0.01,
BSE,940910,1,ICLF23226,ICLF23226,F,0.01,
BSE,940908,1,ICLF230226,ICLF230226,F,0.01,
BSE,940906,1,ICLFL23226,ICLFL23226,F,0.01,
BSE,940904,1,1150ICLF31,1150ICLF31,F,0.01,
BSE,940902,1,11ICLFL29,11ICLFL29,F,0.01,
BSE,940900,1,1050ICLF28,1050ICLF28,F,0.01,
BSE,940898,1,10ICLFL27,10ICLFL27,F,0.01,
BSE,940896,1,KFL20226C,KFL20226C,F,0.01,
BSE,940894,1,10KFL2031,10KFL2031,F,0.01,
BSE,940892,1,KFL20226B,KFL20226B,F,0.01,
BSE,940890,1,975KFL2029,975KFL2029,F,0.01,
BSE,940888,1,KFL20226A,KFL20226A,F,0.01,
BSE,940886,1,9KFL2029,9KFL2029,F,0.01,
BSE,940884,1,850KFL28,850KFL28,F,0.01,
BSE,940882,1,KFL20226,KFL20226,F,0.01,
BSE,940880,1,MFL120226C,MFL120226C,F,0.01,
BSE,940878,1,MFL120226B,MFL120226B,F,0.01,
BSE,940876,1,MFL120226A,MFL120226A,F,0.01,
BSE,940874,1,MFL120226,MFL120226,F,0.01,
BSE,940872,1,91MFL32,91MFL32,F,0.01,
BSE,940870,1,9MFL31,9MFL31,F,0.01,
BSE,940868,1,885MFL29,885MFL29,F,0.01,
BSE,940866,1,87MFL28,87MFL28,F,0.01,
BSE,940864,1,875MFL32,875MFL32,F,0.01,
BSE,940862,1,865MFL31,865MFL31,F,0.01,
BSE,940861,1,852MFL29,852MFL29,F,0.01,
BSE,940859,1,837MFL28,837MFL28,F,0.01,
BSE,940857,1,AEL1212026,AEL1212026,F,0.01,
BSE,940855,1,890AEL31,890AEL31,F,0.01,
BSE,940853,1,862AEL31,862AEL31,F,0.01,
BSE,940851,1,AEL120126,AEL120126,F,0.01,
BSE,940849,1,875AEL29,875AEL29,F,0.01,
BSE,940847,1,848AEL29,848AEL29,F,0.01,
BSE,940845,1,AEL12126,AEL12126,F,0.01,
BSE,940843,1,860AEL28,860AEL28,F,0.01,
BSE,940841,1,13PCL30A,13PCL30A,F,0.01,
BSE,940839,1,1275PCL29,1275PCL29,F,0.01,
BSE,940837,1,125PCL28,125PCL28,F,0.01,
BSE,940835,1,MML191225D,MML191225D,F,0.01,
BSE,940833,1,1075MML30,1075MML30,F,0.01,
BSE,940831,1,MML191225C,MML191225C,F,0.01,
BSE,940829,1,1025MML28A,1025MML28A,F,0.01,
BSE,940827,1,MML191225B,MML191225B,F,0.01,
BSE,940825,1,10MML27,10MML27,F,0.01,
BSE,940823,1,MML191225A,MML191225A,F,0.01,
BSE,940821,1,95MML27,95MML27,F,0.01,
BSE,940819,1,MML191225,MML191225,F,0.01,
BSE,940817,1,KAF161225A,KAF161225A,F,0.01,
BSE,940815,1,11KAFL2030,11KAFL2030,F,0.01,
BSE,940813,1,1075KAF30A,1075KAF30A,F,0.01,
BSE,940811,1,105KAFL28,105KAFL28,F,0.01,
BSE,940809,1,1025KAF028,1025KAF028,F,0.01,
BSE,940807,1,1025KAF027,1025KAF027,F,0.01,
BSE,940805,1,10KAFL27A,10KAFL27A,F,0.01,
BSE,940803,1,985KAFL27A,985KAFL27A,F,0.01,
BSE,940801,1,KAFL161225,KAFL161225,F,0.01,
BSE,940799,1,950KAFL27,950KAFL27,F,0.01,
BSE,940797,1,1010EFSL35,1010EFSL35,F,0.01,
BSE,940795,1,967EFSL35,967EFSL35,F,0.01,
BSE,940793,1,EFS121225A,EFS121225A,F,0.01,
BSE,940791,1,985EFSL30,985EFSL30,F,0.01,
BSE,940789,1,944EFSL30,944EFSL30,F,0.01,
BSE,940787,1,EFS121225,EFS121225,F,0.01,
BSE,940785,1,940EFSL28,940EFSL28,F,0.01,
BSE,940783,1,903EFSL28,903EFSL28,F,0.01,
BSE,940781,1,EFSL121225,EFSL121225,F,0.01,
BSE,940779,1,885EFSL27,885EFSL27,F,0.01,
BSE,940777,1,ICL021225,ICL021225,F,0.01,
BSE,940775,1,1175ICLF28,1175ICLF28,F,0.01,
BSE,940773,1,1125ICLF27,1125ICLF27,F,0.01,
BSE,940771,1,ICLF21225,ICLF21225,F,0.01,
BSE,940769,1,ICLFL21225,ICLFL21225,F,0.01,
BSE,940767,1,ICLF021225,ICLF021225,F,0.01,
BSE,940765,1,12ICLFL30,12ICLFL30,F,0.01,
